Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,
T-Men's-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58994989/136568756/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58994989/136568756/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210201/11/58994989/136568756/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
T-Men's-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58994989/136568756/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,Men's Gray Sneaker 00121925,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,1678,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/1/1_org_zoom.jpg,1,,FALSE,Men's Gray Sneaker 00121925,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Gray-Sneaker-00121925,,,,,,,,,41,,,,,41,200,shopify,1678,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,42,,,,,42,200,shopify,1678,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,43,,,,,43,200,shopify,1678,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,44,,,,,44,200,shopify,1678,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58992589/136566323/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58992589/136566323/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210201/11/58992589/136566323/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-Sneaker-00121925,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210201/11/58992589/136566323/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,White Men's Sneaker 0012Marco,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,4857,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/1/1_org_zoom.jpg,1,,FALSE,White Men's Sneaker 0012Marco,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
White-Men's-Sneaker-0012Marco,,,,,,,,,41,,,,,41,200,shopify,4857,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,42,,,,,42,200,shopify,4857,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,43,,,,,43,200,shopify,4857,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,44,,,,,44,200,shopify,4857,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35013018/66953779/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35013018/66953779/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
White-Men's-Sneaker-0012Marco,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35013018/66953779/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,Men's black and white sneaker 0012santo,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,8819,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/1/1_org_zoom.jpg,1,,FALSE,Men's black and white sneaker 0012santo,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,41,,,,,41,200,shopify,8819,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,42,,,,,42,200,shopify,8819,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,43,,,,,43,200,shopify,8819,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,44,,,,,44,200,shopify,8819,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011945/66051768/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011945/66051768/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011945/66051768/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-black-and-white-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011945/66051768/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,Gree Cakec Snakes 12,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,7511,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/1/1_org_zoom.jpg,1,,FALSE,Gree Cakec Snakes 12,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Gree-Cakec-Snakes-12,,,,,,,,,41,,,,,41,200,shopify,7511,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,42,,,,,42,200,shopify,7511,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,43,,,,,43,200,shopify,7511,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,44,,,,,44,200,shopify,7511,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012088/66052466/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012088/66052466/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Gree-Cakec-Snakes-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35012088/66052466/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,Navy blue male sneaker 0012santo,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,3160,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/1/1_org_zoom.jpg,1,,FALSE,Navy blue male sneaker 0012santo,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Navy-blue-male-sneaker-0012santo,,,,,,,,,41,,,,,41,200,shopify,3160,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,42,,,,,42,200,shopify,3160,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,43,,,,,43,200,shopify,3160,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,44,,,,,44,200,shopify,3160,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35012044/66052341/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35012044/66052341/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Navy-blue-male-sneaker-0012santo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35012044/66052341/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,Black Red Men's Sneaker,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,4575,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/1/1_org_zoom.jpg,1,,FALSE,Black Red Men's Sneaker,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Red-Men's-Sneaker,,,,,,,,,41,,,,,41,200,shopify,4575,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,42,,,,,42,200,shopify,4575,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,43,,,,,43,200,shopify,4575,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,44,,,,,44,200,shopify,4575,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011488/63837945/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011488/63837945/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011488/63837945/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Red-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011488/63837945/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,Black Yellow Men's Sneaker,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,4602,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011651/63785463/1/1_org_zoom.jpg,1,,FALSE,Black Yellow Men's Sneaker,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Yellow-Men's-Sneaker,,,,,,,,,41,,,,,41,200,shopify,4602,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011651/63785463/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,42,,,,,42,200,shopify,4602,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011651/63785463/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,43,,,,,43,200,shopify,4602,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011651/63785463/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,44,,,,,44,200,shopify,4602,deny,manual,56.86,56.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011651/63785463/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty29/product/media/images/20201204/17/35011651/63785463/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011651/63785463/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011651/63785463/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011651/63785463/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Yellow-Men's-Sneaker,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011651/63785463/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,Men's Navy Blue Velvet Casual Shoes 0012444,Orthopedic Inner Base Inner Primer,RÝCCON,,Casual shoes,Casual shoes,TRUE,Body size,40,,,,,40,200,shopify,4429,deny,manual,42.41,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210303/15/68312991/147833058/1/1_org_zoom.jpg,1,,FALSE,Men's Navy Blue Velvet Casual Shoes 0012444,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,41,,,,,41,200,shopify,4429,deny,manual,42.41,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210303/15/68312991/147833058/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,42,,,,,42,200,shopify,4429,deny,manual,42.41,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210303/15/68312991/147833058/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,43,,,,,43,200,shopify,4429,deny,manual,42.41,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210303/15/68312991/147833058/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,44,,,,,44,200,shopify,4429,deny,manual,42.41,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210303/15/68312991/147833058/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty78/product/media/images/20210303/15/68312991/147833058/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty78/product/media/images/20210303/15/68312991/147833058/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty79/product/media/images/20210303/15/68312991/147833058/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty77/product/media/images/20210303/15/68312991/147833058/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Navy-Blue-Velvet-Casual-Shoes-0012444,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty78/product/media/images/20210303/15/68312991/147833058/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,Black Black Men's Sneaker 0012101,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,7474,deny,manual,41.5,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/1/1_org_zoom.jpg,1,,FALSE,Black Black Men's Sneaker 0012101,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,41,,,,,41,200,shopify,7474,deny,manual,55.03,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,42,,,,,42,200,shopify,7474,deny,manual,55.03,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,43,,,,,43,200,shopify,7474,deny,manual,55.03,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,44,,,,,44,200,shopify,7474,deny,manual,55.03,55.03,TRUE,TRUE,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty30/product/media/images/20201204/17/35011960/71192486/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Black-Men's-Sneaker-0012101,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty31/product/media/images/20201204/17/35011960/71192486/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
